"Ryan Adams", '"alternative country musicians"', '"adult alternative artists"', '"country music performers"'
"Adele", '"soul musicians"', '"adult alternative artists"', '"blue-eyed soul artists"', '"R%26B musicians"'
"Blind Melon", '"adult alternative artists"'
"Blue Merle", '"adult alternative artists"'
"The Blue Nile", '"dream pop artists"', '"adult alternative artists"', '"new wave artists and bands"'
"Blue October", '"adult alternative artists"'
"Blue Rodeo", '"alternative country musicians"', '"adult alternative artists"'
"Blues Traveler", '"blues rock musicians"', '"adult alternative artists"'
"James Blunt", '"soft rock artists and songs"', '"adult alternative artists"'
"Bon Iver", '"folk musicians"', '"indie pop artists"', '"adult alternative artists"'
"Boy & Bear", '"adult alternative artists"'
"Butterfly Boucher", '"adult alternative artists"'
"David Bowie", '"adult alternative artists"', '"dance-pop artists"', '"disco artists"', '"dance-rock artists"', '"ambient music artists"', '"power pop artists and songs"', '"blue-eyed soul artists"'
"The Bravery", '"dance-punk artists"', '"adult alternative artists"', '"polka artists"'
"Edie Brickell & the New Bohemians", '"adult alternative artists"'
"Broken Bells", '"adult alternative artists"'
"Jonatha Brooke", '"folk musicians"', '"adult alternative artists"'
"Meredith Brooks", '"adult alternative artists"'
"Marc Broussard", '"adult alternative artists"', '"soul musicians"'
"Jackson Browne", '"soft rock artists and songs"', '"adult alternative artists"'
"Michael Bubl\xc3\xa9", '"crooners"', '"adult alternative artists"'
"Jeff Buckley", '"adult alternative artists"'
"Kate Bush", '"pop and rock pianists"', '"adult alternative artists"'
"John Butler Trio", '"adult alternative artists"'
"Colbie Caillat", '"adult alternative artists"'
"Cake (band)", '"adult alternative artists"', '"disco artists"'
"Carbon Leaf", '"adult alternative artists"'
"The Cardigans", '"indie pop artists"', '"adult alternative artists"'
"Vanessa Carlton", '"pop and rock pianists"', '"adult alternative artists"'
"The Cars", '"power pop artists and songs"', '"adult alternative artists"', '"new wave artists and bands"'
"Brandi Carlile", '"alternative country musicians"', '"adult alternative artists"'
"Reeve Carney", '"adult alternative artists"'
"Neko Case", '"alternative country musicians"', '"adult alternative artists"'
"Tracy Chapman", '"folk musicians"', '"adult alternative artists"', '"soul musicians"'
"Toni Childs", '"adult alternative artists"'
"The Civil Wars", '"alternative country musicians"', '"folk musicians"', '"adult alternative artists"'
"Eric Clapton", '"blues rock musicians"', '"adult alternative artists"', '"blues musicians"'
"Gary Clark, Jr.", '"blues rock musicians"', '"adult alternative artists"'
"The Clash", '"punk bands from the United Kingdom"', '"adult alternative artists"', '"dub artists"'
"Tom Cochrane", '"adult alternative artists"'
"Bruce Cockburn", '"folk musicians"', '"1970s Christian pop artists"', '"adult alternative artists"'
"Joe Cocker", '"blues rock musicians"', '"soft rock artists and songs"', '"adult alternative artists"', '"blue-eyed soul artists"', '"soul musicians"'
"Marc Cohn", '"alternative country musicians"', '"soft rock artists and songs"', '"adult alternative artists"'
"Coldplay", '"adult alternative artists"'
"Jude Cole", '"adult alternative artists"'
"Lloyd Cole", '"adult alternative artists"'
"Paula Cole", '"adult alternative artists"'
"Collective Soul", '"adult alternative artists"'
"Phil Collins", '"pop and rock pianists"', '"soft rock artists and songs"', '"dance-pop artists"', '"adult alternative artists"'
"Shawn Colvin", '"folk musicians"', '"adult alternative artists"'
"The Corrs", '"folk musicians"', '"adult alternative artists"', '"Celtic musicians"'
"Matt Costa", '"folk musicians"', '"adult alternative artists"'
"Elvis Costello", '"crooners"', '"adult alternative artists"', '"new wave artists and bands"'
"Counting Crows", '"adult alternative artists"'
"Cowboy Mouth", '"adult alternative artists"'
"Cowboy Junkies", '"alternative country musicians"', '"adult alternative artists"', '"country music performers"'
"Cracker (band)", '"alternative country musicians"', '"adult alternative artists"'
"The Cranberries", '"dream pop artists"', '"adult alternative artists"'
"Crash Test Dummies", '"adult alternative artists"'
"Crosby, Stills, Nash & Young", '"soft rock artists and songs"', '"adult alternative artists"'
"Sheryl Crow", '"pop and rock pianists"', '"adult alternative artists"', '"country music performers"'
"Crowded House", '"adult alternative artists"'
"Jim Cuddy", '"adult alternative artists"'
"Cuff the Duke", '"alternative country musicians"', '"adult alternative artists"'
"Jamie Cullum", '"crooners"', '"pop and rock pianists"', '"adult alternative artists"'
"The Dandy Warhols", '"dream pop artists"', '"power pop artists and songs"', '"adult alternative artists"'
"Vanessa Daou", '"adult alternative artists"'
"Dave Matthews Band", '"adult alternative artists"'
"Dawes (band)", '"adult alternative artists"'
"Howie Day", '"adult alternative artists"'
"dc Talk", '"adult alternative artists"'
"Death Cab for Cutie", '"indie pop artists"', '"adult alternative artists"'
"The Decemberists", '"indie pop artists"', '"adult alternative artists"'
"Gavin DeGraw", '"pop and rock pianists"', '"adult alternative artists"'
"Del Amitri", '"adult alternative artists"'
"Lana Del Rey", '"dream pop artists"', '"indie pop artists"', '"adult alternative artists"'
"Delta Spirit", '"alternative country musicians"', '"adult alternative artists"'
"Rocco DeLuca", '"adult alternative artists"'
"Brett Dennen", '"adult alternative artists"'
"Depeche Mode", '"synthpop artists"', '"dance-rock artists"', '"adult alternative artists"', '"industrial music bands"', '"new wave artists and bands"'
"Derek Trucks Band", '"adult alternative artists"'
"Dido (singer)", '"adult alternative artists"'
"Dire Straits", '"blues rock musicians"', '"adult alternative artists"'
"Thomas Dolby", '"synthpop artists"', '"adult alternative artists"', '"new wave artists and bands"'
"Luke Doucet", '"folk musicians"', '"adult alternative artists"'
"Mike Doughty", '"adult alternative artists"'
"Nick Drake", '"folk musicians"', '"pop and rock pianists"', '"adult alternative artists"', '"psych folk artists"'
"Drive By Truckers", '"adult alternative artists"'
"Duran Duran", '"synthpop artists"', '"dance-pop artists"', '"dance-rock artists"', '"adult alternative artists"', '"new wave artists and bands"'
"Bob Dylan", '"1970s Christian pop artists"', '"country rock musicians"', '"adult alternative artists"', '"country music performers"', '"folk musicians"', '"blues musicians"', '"gospel musicians"'
"Jakob Dylan", '"adult alternative artists"'
"Justin Townes Earle", '"alternative country musicians"', '"adult alternative artists"'
"Echosmith", '"indie pop artists"', '"adult alternative artists"'
"Edward Sharpe and the Magnetic Zeros", '"adult alternative artists"'
"Kathleen Edwards", '"alternative country musicians"', '"folk musicians"', '"adult alternative artists"'
"Eels (band)", '"lo-fi bands"', '"adult alternative artists"'
"Mark Eitzel", '"adult alternative artists"'
"Enya", '"new-age music artists"', '"ambient music artists"', '"adult alternative artists"', '"Celtic musicians"'
"Melissa Etheridge", '"adult alternative artists"'
"Eurythmics", '"synthpop artists"', '"dance-rock artists"', '"adult alternative artists"', '"new wave artists and bands"'
"George Ezra", '"folk musicians"', '"adult alternative artists"'
"Donald Fagen", '"pop and rock pianists"', '"soft rock artists and songs"', '"adult alternative artists"'
"Fair to Midland", '"adult alternative artists"'
"The Fall of Troy", '"adult alternative artists"'
"Fall Out Boy", '"adult alternative artists"'
"Family of the Year", '"adult alternative artists"'
"Fanfarlo", '"indie pop artists"', '"adult alternative artists"'
"Fastball (band)", '"adult alternative artists"'
"Feist (singer)", '"indie pop artists"', '"adult alternative artists"'
"Rebecca Ferguson (singer)", '"adult alternative artists"', '"soul musicians"'
"A Fine Frenzy", '"indie pop artists"', '"adult alternative artists"'
"Craig Finn", '"adult alternative artists"'
"Neil Finn", '"adult alternative artists"'
"Finn Brothers", '"adult alternative artists"'
"First Aid Kit (band)", '"dream pop artists"', '"adult alternative artists"'
"Gran Bel Fisher", '"adult alternative artists"'
"Jeremy Fisher", '"folk musicians"', '"adult alternative artists"'
"Fitz & the Tantrums", '"adult alternative artists"'
"Five for Fighting", '"adult alternative artists"'
"The Flaming Lips", '"dream pop artists"', '"adult alternative artists"'
"Fleet Foxes", '"alternative country musicians"', '"dream pop artists"', '"adult alternative artists"'
"Florence & the Machine", '"adult alternative artists"'
"John Fogerty", '"adult alternative artists"'
"Ben Folds", '"pop and rock pianists"', '"adult alternative artists"'
"Foo Fighters", '"adult alternative artists"'
"Julia Fordham", '"adult alternative artists"'
"Foster the People", '"adult alternative artists"'
"Donavon Frankenreiter", '"folk musicians"', '"surf musicians"', '"adult alternative artists"'
"Michael Franti & Spearhead", '"reggae fusion artists"', '"adult alternative artists"'
"Franz Ferdinand (band)", '"dance-rock artists"', '"dance-punk artists"', '"adult alternative artists"'
"The Fray (band)", '"adult alternative artists"'
"Fun (band)", '"adult alternative artists"'
"G. Love & Special Sauce", '"adult alternative artists"', '"blues musicians"'
"Peter Gabriel", '"pop and rock pianists"', '"ambient music artists"', '"adult alternative artists"'
"Garbage (band)", '"dance-rock artists"', '"adult alternative artists"'
"Genesis (band)", '"soft rock artists and songs"', '"adult alternative artists"'
"Gin Blossoms", '"power pop artists and songs"', '"adult alternative artists"'
"Givers", '"indie pop artists"', '"adult alternative artists"'
"Glass Animals", '"adult alternative artists"'
"Gnarls Barkley", '"adult alternative artists"', '"soul musicians"'
"Goldfrapp", '"dream pop artists"', '"synthpop artists"', '"electroclash bands and artists"', '"adult alternative artists"', '"downtempo artists"', '"ambient music artists"'
"Gomez (band)", '"adult alternative artists"'
"Goo Goo Dolls", '"adult alternative artists"'
"Gotye", '"indie pop artists"', '"adult alternative artists"'
"Ellie Goulding", '"indie pop artists"', '"dance-pop artists"', '"synthpop artists"', '"adult alternative artists"'
"Grace Potter & the Nocturnals", '"adult alternative artists"'
"Graffiti6", '"adult alternative artists"'
"Andy Grammer", '"adult alternative artists"'
"Jenn Grant", '"adult alternative artists"'
"Grant Lee Buffalo", '"adult alternative artists"'
"Grateful Dead", '"blues rock musicians"', '"adult alternative artists"', '"disco artists"'
"David Gray (musician)", '"folk musicians"', '"adult alternative artists"'
"Great Lake Swimmers", '"alternative country musicians"', '"folk musicians"', '"indie pop artists"', '"adult alternative artists"'
"Green Day", '"adult alternative artists"'
"Patty Griffin", '"folk musicians"', '"adult alternative artists"'
"Grizzly Bear (band)", '"dream pop artists"', '"indie pop artists"', '"lo-fi bands"', '"adult alternative artists"', '"psych folk artists"'
"Guster", '"adult alternative artists"'
"Ernie Halter", '"adult alternative artists"'
"Trevor Hall (singer)", '"adult alternative artists"'
"Sarah Harmer", '"folk musicians"', '"adult alternative artists"'
"George Harrison", '"adult alternative artists"', '"noise musicians"'
"Ben Harper", '"adult alternative artists"', '"blues musicians"'
"PJ Harvey", '"dream pop artists"', '"adult alternative artists"'
"Juliana Hatfield", '"adult alternative artists"'
"Mayer Hawthorne", '"adult alternative artists"'
"Warren Haynes", '"blues rock musicians"', '"adult alternative artists"'
"The Head and the Heart", '"adult alternative artists"'
"Jimi Hendrix", '"blues rock musicians"', '"adult alternative artists"', '"blues musicians"'
"Joe Henry", '"adult alternative artists"'
"Kristin Hersh", '"adult alternative artists"'
"Katie Herzig", '"adult alternative artists"'
"John Hiatt", '"country rock musicians"', '"adult alternative artists"'
"Missy Higgins", '"indie pop artists"', '"adult alternative artists"'
"Hockey (band)", '"adult alternative artists"'
"Hootie & the Blowfish", '"adult alternative artists"'
"Hooverphonic", '"downtempo artists"', '"adult alternative artists"'
"Bruce Hornsby", '"pop and rock pianists"', '"adult alternative artists"'
"Howlin Maggie", '"adult alternative artists"'
"Van Hunt", '"adult alternative artists"', '"R%26B musicians"'
"Eric Hutchinson", '"pop and rock pianists"', '"adult alternative artists"'
"Imagine Dragons", '"adult alternative artists"'
"Natalie Imbruglia", '"adult alternative artists"'
"Incubus (band)", '"nu metal bands"', '"adult alternative artists"'
"INXS", '"dance-rock artists"', '"adult alternative artists"', '"new wave artists and bands"'
"Indigo Girls", '"folk musicians"', '"adult alternative artists"'
"The Innocence Mission", '"adult alternative artists"'
"Iron & Wine", '"alternative country musicians"', '"dream pop artists"', '"folk musicians"', '"lo-fi bands"', '"adult alternative artists"'
"Chris Isaak", '"surf musicians"', '"adult alternative artists"'
"Islands (band)", '"indie pop artists"', '"adult alternative artists"'
"Ivy (band)", '"dream pop artists"', '"indie pop artists"', '"adult alternative artists"'
"Icon for Hire", '"adult alternative artists"'
"Jars of Clay", '"adult alternative artists"'
"Joe Jackson (musician)", '"adult alternative artists"', '"new wave artists and bands"'
"Michael Jackson", '"funk musicians"', '"adult alternative artists"', '"pop and rock pianists"', '"dance-pop artists"', '"new jack swing artists"', '"disco artists"', '"R%26B musicians"', '"soul musicians"'
"James (band)", '"adult alternative artists"'
"Jamiroquai", '"funk musicians"', '"adult alternative artists"', '"R%26B musicians"'
"Sarah Jarosz", '"adult alternative artists"'
"The Jayhawks", '"power pop artists and songs"', '"adult alternative artists"'
"Jem (singer)", '"adult alternative artists"'
"Jewel (musician)", '"adult alternative artists"', '"country music performers"'
"Freedy Johnston", '"folk musicians"', '"adult alternative artists"'
"Elton John", '"adult alternative artists"', '"pop and rock pianists"', '"dance-pop artists"', '"disco artists"', '"crooners"', '"soft rock artists and songs"', '"blue-eyed soul artists"'
"Jack Johnson (musician)", '"adult alternative artists"'
"Norah Jones", '"country music performers"', '"pop and rock pianists"', '"adult alternative artists"', '"blues musicians"'
"Janis Joplin", '"blues rock musicians"', '"adult alternative artists"', '"blues musicians"'
"Vance Joy", '"indie pop artists"', '"adult alternative artists"'
"Joon Wolfsberg", '"adult alternative artists"'
"Judybats", '"adult alternative artists"'
"Damien Jurado", '"alternative country musicians"', '"lo-fi bands"', '"adult alternative artists"'
"Israel Kamakawiwo\xca\xbbole", '"adult alternative artists"'
"Keane (band)", '"adult alternative artists"'
"Mat Kearney", '"adult alternative artists"'
"Keb' Mo", '"adult alternative artists"'
"The Killers", '"dance-rock artists"', '"adult alternative artists"'
"Kings of Leon", '"adult alternative artists"'
"The Kinks", '"adult alternative artists"', '"blues musicians"'
"Jann Klose", '"adult alternative artists"'
"Mark Knopfler", '"adult alternative artists"', '"country music performers"'
"The Kooks", '"indie pop artists"', '"adult alternative artists"'
"Kopecky Family Band", '"adult alternative artists"'
"Lenny Kravitz", '"adult alternative artists"', '"blues musicians"'
"Chantal Kreviazuk", '"pop and rock pianists"', '"adult alternative artists"'
"Lady Antebellum", '"adult alternative artists"', '"country music performers"'
"Lake Street Dive", '"adult alternative artists"'
"Ray LaMontagne", '"adult alternative artists"'
"Johnny Lang", '"adult alternative artists"'
"k.d. lang", '"adult alternative artists"', '"country music performers"'
"Daniel Lanois", '"ambient music artists"', '"adult alternative artists"'
"Greg Laswell", '"adult alternative artists"'
"Led Zeppelin", '"blues rock musicians"', '"heavy metal bands"', '"adult alternative artists"', '"blues musicians"'
"Amos Lee", '"adult alternative artists"', '"soul musicians"'
"The Lemonheads", '"adult alternative artists"'
"John Lennon", '"pop and rock pianists"', '"adult alternative artists"', '"noise musicians"'
"Lifehouse (band)", '"adult alternative artists"'
"Lighthouse Family", '"adult alternative artists"'
"Lightning Seeds", '"adult alternative artists"'
"Lisa Loeb", '"adult alternative artists"'
"Local Natives", '"indie pop artists"', '"adult alternative artists"'
"Lorde", '"dream pop artists"', '"indie pop artists"', '"synthpop artists"', '"adult alternative artists"'
"Los Lobos", '"adult alternative artists"'
"Los Lonely Boys", '"blues rock musicians"', '"adult alternative artists"', '"blues musicians"'
"Mary Lou Lord", '"indie pop artists"', '"adult alternative artists"'
"Low Millions", '"adult alternative artists"'
"Nick Lowe", '"power pop artists and songs"', '"country rock musicians"', '"adult alternative artists"', '"new wave artists and bands"'
"Lyle Lovett", '"alternative country musicians"', '"adult alternative artists"', '"country music performers"'
"The Lumineers", '"alternative country musicians"', '"indie pop artists"', '"adult alternative artists"'
"Shelby Lynne", '"alternative country musicians"', '"adult alternative artists"', '"country music performers"'
"M83 (band)", '"dream pop artists"', '"synthpop artists"', '"adult alternative artists"', '"shoegazing musicians"', '"indie pop artists"', '"ambient music artists"'
"Magnet (musician)", '"adult alternative artists"'
"Aimee Mann", '"adult alternative artists"'
"Bob Marley", '"reggae musicians"', '"adult alternative artists"', '"roots reggae artists"'
"Laura Marling", '"folk musicians"', '"adult alternative artists"'
"Maroon 5", '"dance-pop artists"', '"adult alternative artists"', '"blue-eyed soul artists"'
"Bruno Mars", '"soul musicians"', '"adult alternative artists"', '"doo-wop musicians"', '"lovers rock artists"', '"R%26B musicians"'
"Wendy Matthews", '"adult alternative artists"'
"Imelda May", '"adult alternative artists"'
"John Mayer", '"blues rock musicians"', '"country music performers"', '"adult alternative artists"', '"blues musicians"'
"Matt Mays", '"adult alternative artists"'
"Mazzy Star", '"dream pop artists"', '"indie pop artists"', '"adult alternative artists"'
"Edwin McCain", '"adult alternative artists"'
"Erin McCarley", '"adult alternative artists"'
"Paul McCartney", '"crooners"', '"pop and rock pianists"', '"soft rock artists and songs"', '"adult alternative artists"'
"Kirsty MacColl", '"folk musicians"', '"punk bands from the United Kingdom"', '"adult alternative artists"', '"new wave artists and bands"'
"Sarah McLachlan", '"pop and rock pianists"', '"adult alternative artists"'
"Melissa McClelland", '"adult alternative artists"'
"John Mellencamp", '"adult alternative artists"'
"Katie Melua", '"adult alternative artists"'
"Maria Mena", '"adult alternative artists"'
"Natalie Merchant", '"dream pop artists"', '"pop and rock pianists"', '"adult alternative artists"'
"Ingrid Michaelson", '"folk musicians"', '"indie pop artists"', '"adult alternative artists"'
"Amy Millan", '"indie pop artists"', '"adult alternative artists"'
"Tor Miller", '"adult alternative artists"'
"Ana\xc3\xafs Mitchell", '"adult alternative artists"'
"Moby", '"downtempo artists"', '"ambient music artists"', '"adult alternative artists"', '"progressive house artists"'
"Modest Mouse", '"indie pop artists"', '"lo-fi bands"', '"adult alternative artists"'
"Monsters of Folk", '"alternative country musicians"', '"adult alternative artists"'
"Alanis Morissette", '"dance-pop artists"', '"adult alternative artists"', '"Canadian post-grunge bands"'
"James Morrison (singer)", '"adult alternative artists"'
"Van Morrison", '"folk musicians"', '"soft rock artists and songs"', '"1970s Christian pop artists"', '"adult alternative artists"', '"blue-eyed soul artists"'
"Alison Moyet", '"punk bands from the United Kingdom"', '"adult alternative artists"', '"new wave artists and bands"'
"Jason Mraz", '"adult alternative artists"', '"blue-eyed soul artists"'
"Mudcrutch", '"adult alternative artists"'
"Maria Muldaur", '"folk musicians"', '"soft rock artists and songs"', '"adult alternative artists"'
"Shawn Mullins", '"alternative country musicians"', '"adult alternative artists"'
"Mumford & Sons", '"alternative country musicians"', '"adult alternative artists"'
"Muse (band)", '"adult alternative artists"'
"My Morning Jacket", '"alternative country musicians"', '"dream pop artists"', '"adult alternative artists"'
"My Friend Steve", '"adult alternative artists"'
"Billie Myers", '"adult alternative artists"'
"Nada Surf", '"indie pop artists"', '"adult alternative artists"'
"Leona Naess", '"adult alternative artists"'
"Anna Nalick", '"adult alternative artists"'
"Leigh Nash", '"Christian dance, electronic, and techno artists"', '"adult alternative artists"'
"Matt Nathanson", '"adult alternative artists"'
"Needtobreathe", '"adult alternative artists"'
"The Neighbourhood", '"adult alternative artists"'
"The New Radicals", '"adult alternative artists"'
"Gary Newman", '"adult alternative artists"'
"Randy Newman", '"pop and rock pianists"', '"soft rock artists and songs"', '"adult alternative artists"'
"Nickel Creek", '"folk musicians"', '"adult alternative artists"', '"country music performers"'
"Nickelback", '"nu metal bands"', '"adult alternative artists"', '"Canadian post-grunge bands"'
"Willie Nile", '"folk musicians"', '"pop and rock pianists"', '"adult alternative artists"'
"Nirvana (band)", '"adult alternative artists"'
"No Doubt", '"reggae fusion artists"', '"dance-rock artists"', '"synthpop artists"', '"adult alternative artists"', '"ska musicians"'
"Noah and the Whale", '"indie pop artists"', '"adult alternative artists"'
"Heather Nova", '"adult alternative artists"'
"Justin Nozuka", '"adult alternative artists"', '"R%26B musicians"'
"Paolo Nutini", '"adult alternative artists"'
"Of A Revolution", '"adult alternative artists"'
"Sin\xc3\xa9ad O'Connor", '"folk musicians"', '"adult alternative artists"'
"Oasis (band)", '"adult alternative artists"'
"The Ocean Blue", '"dream pop artists"', '"indie pop artists"', '"adult alternative artists"'
"Of Monsters and Men", '"indie pop artists"', '"adult alternative artists"'
"OK Go", '"power pop artists and songs"', '"adult alternative artists"'
"Old 97's", '"adult alternative artists"'
"One Eskimo", '"adult alternative artists"'
"OneRepublic", '"adult alternative artists"'
"Beth Orton", '"folk musicians"', '"adult alternative artists"'
"Joan Osborne", '"blues rock musicians"', '"adult alternative artists"'
"Our Lady Peace", '"adult alternative artists"', '"Canadian post-grunge bands"'
"P!nk", '"dance-pop artists"', '"adult alternative artists"', '"R%26B musicians"'
"Parachute (band)", '"adult alternative artists"'
"Pearl Jam", '"adult alternative artists"'
"Michael Penn", '"adult alternative artists"'
"Christina Perri", '"adult alternative artists"'
"Tom Petty", '"adult alternative artists"'
"Liz Phair", '"lo-fi bands"', '"adult alternative artists"'
"Phantogram (band)", '"dream pop artists"', '"adult alternative artists"'
"Grant Lee Phillips", '"adult alternative artists"'
"Phillip Phillips", '"adult alternative artists"'
"Sam Phillips (musician)", '"adult alternative artists"'
"Phish", '"ambient music artists"', '"adult alternative artists"'
"Phoenix (band)", '"indie pop artists"', '"synthpop artists"', '"adult alternative artists"'
"The Pierces", '"adult alternative artists"'
"The Pillbugs", '"indie pop artists"', '"adult alternative artists"'
"Pink Floyd", '"ambient music artists"', '"adult alternative artists"'
"Plain White T's", '"adult alternative artists"'
"Robert Plant", '"adult alternative artists"', '"blues musicians"'
"Plants and Animals", '"adult alternative artists"'
"Joel Plaskett", '"adult alternative artists"'
"Poe (singer)", '"adult alternative artists"'
"The Police", '"reggae fusion artists"', '"adult alternative artists"', '"new wave artists and bands"'
"John Popper", '"adult alternative artists"'
"Willy Porter", '"adult alternative artists"'
"Portishead (band)", '"downtempo artists"', '"adult alternative artists"'
"Portugal. The Man", '"adult alternative artists"'
"Pretenders (band)", '"adult alternative artists"'
"The Psychedelic Furs", '"adult alternative artists"', '"new wave artists and bands"'
"The Proclaimers", '"adult alternative artists"'
"Puppini Sisters", '"adult alternative artists"'
"Queen (band)", '"adult alternative artists"', '"disco artists"'
"Asher Quinn", '"new-age music artists"', '"adult alternative artists"'
"R.E.M. (band)", '"adult alternative artists"'
"Radiohead", '"ambient music artists"', '"adult alternative artists"', '"experimental musicians"', '"intelligent dance music artists"'
"Bonnie Raitt", '"adult alternative artists"', '"country music performers"', '"pop and rock pianists"', '"blues musicians"', '"blues rock musicians"', '"soul musicians"'
"Chris Rea", '"blues rock musicians"', '"soft rock artists and songs"', '"adult alternative artists"'
"Red Hot Chili Peppers", '"adult alternative artists"'
"Lou Reed", '"adult alternative artists"', '"noise musicians"'
"The Replacements (band)", '"hardcore punk bands"', '"adult alternative artists"'
"Amy Rigby", '"adult alternative artists"'
"Rilo Kiley", '"indie pop artists"', '"adult alternative artists"'
"Sam Roberts", '"adult alternative artists"'
"Robbie Robertson", '"adult alternative artists"'
"Rolling Stones", '"adult alternative artists"'
"Gavin Rossdale", '"adult alternative artists"'
"Josh Rouse", '"alternative country musicians"', '"folk musicians"', '"adult alternative artists"'
"Bic Runga", '"folk musicians"', '"adult alternative artists"'
"Rusted Root", '"adult alternative artists"'
"Serena Ryder", '"adult alternative artists"'
"St. Paul and The Broken Bones", '"adult alternative artists"'
"Scars on 45", '"adult alternative artists"'
"Bob Schneider", '"adult alternative artists"'
"Seal (musician)", '"soul musicians"', '"dance-pop artists"', '"adult alternative artists"', '"R%26B musicians"'
"Ron Sexsmith", '"folk musicians"', '"adult alternative artists"'
"Duncan Sheik", '"adult alternative artists"'
"Ryan Shaw", '"adult alternative artists"'
"Jules Shear", '"adult alternative artists"'
"Vonda Shepard", '"adult alternative artists"'
"Kenny Wayne Shepherd", '"blues rock musicians"', '"adult alternative artists"', '"blues musicians"'
"The Shins", '"indie pop artists"', '"power pop artists and songs"', '"adult alternative artists"'
"Jane Siberry", '"adult alternative artists"'
"Paul Simon", '"adult alternative artists"', '"disco artists"'
"Silversun Pickups", '"dream pop artists"', '"shoegazing musicians"', '"adult alternative artists"'
"Simply Red", '"adult alternative artists"', '"blue-eyed soul artists"'
"Sister Hazel", '"adult alternative artists"'
"Sixpence None the Richer", '"adult alternative artists"'
"Sarah Slean", '"adult alternative artists"'
"Elliott Smith", '"folk musicians"', '"indie pop artists"', '"lo-fi bands"', '"adult alternative artists"', '"psych folk artists"'
"Patti Smith Group", '"adult alternative artists"'
"Sam Smith (singer)", '"adult alternative artists"', '"blue-eyed soul artists"', '"soul musicians"'
"The Smithereens", '"adult alternative artists"'
"Sneaker Pimps", '"adult alternative artists"', '"dub artists"'
"Snow Patrol", '"adult alternative artists"'
"Jill Sobule", '"adult alternative artists"'
"Soul Asylum", '"adult alternative artists"'
"Regina Spektor", '"indie pop artists"', '"adult alternative artists"'
"Spin Doctors", '"adult alternative artists"'
"Bruce Springsteen", '"power pop artists and songs"', '"country rock musicians"', '"adult alternative artists"'
"Spoon (band)", '"adult alternative artists"'
"Stickman (musician)", '"adult alternative artists"'
"Sting (musician)", '"punk bands from the United Kingdom"', '"adult alternative artists"', '"new wave artists and bands"'
"Joss Stone", '"soul musicians"', '"adult alternative artists"', '"blue-eyed soul artists"', '"R%26B musicians"'
"Stone Temple Pilots", '"adult alternative artists"'
"The Strokes", '"adult alternative artists"'
"The Sundays", '"dream pop artists"', '"indie pop artists"', '"adult alternative artists"'
"Super Heavy", '"adult alternative artists"'
"Matthew Sweet", '"power pop artists and songs"', '"adult alternative artists"'
"The Swell Season", '"adult alternative artists"'
"10,000 Maniacs", '"adult alternative artists"'
